
2025/01/17 (15:50:09) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/01/17 (15:50:09) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/17 (15:50:09) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/01/17 (15:50:09) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/01/17 (15:50:09) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/01/23 (12:57:41) | ===> btop++ v.1.4.0
2025/01/23 (12:57:41) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/23 (12:57:41) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/01/23 (12:57:41) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/23 (12:57:41) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/01/23 (12:57:41) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/01/23 (12:57:41) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/01/26 (20:09:17) | ===> btop++ v.1.4.0
2025/01/26 (20:09:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/26 (20:09:17) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/01/26 (20:09:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/26 (20:09:17) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/01/26 (20:09:17) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/01/26 (20:09:17) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/01/26 (20:15:45) | ===> btop++ v.1.4.0
2025/01/26 (20:15:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/26 (20:15:45) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/01/26 (20:15:45) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/26 (20:15:45) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/01/26 (20:15:45) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/01/26 (20:15:45) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/01/27 (07:59:41) | ===> btop++ v.1.4.0
2025/01/27 (07:59:41) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/27 (07:59:41) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/01/27 (07:59:41) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/27 (07:59:41) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/01/27 (07:59:41) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/01/27 (07:59:41) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/01/28 (18:18:25) | ===> btop++ v.1.4.0
2025/01/28 (18:18:25) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/28 (18:18:25) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/01/28 (18:18:25) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/28 (18:18:25) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/01/28 (18:18:25) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/01/28 (18:18:25) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/01/28 (23:29:17) | ===> btop++ v.1.4.0
2025/01/28 (23:29:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/28 (23:29:17) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/01/28 (23:29:17) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/28 (23:29:17) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/01/28 (23:29:17) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/01/28 (23:29:17) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/01/28 (23:30:04) | ===> btop++ v.1.4.0
2025/01/28 (23:30:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/28 (23:30:04) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/01/28 (23:30:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/01/28 (23:30:04) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/01/28 (23:30:04) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/01/28 (23:30:04) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/01 (12:50:53) | ===> btop++ v.1.4.0
2025/02/01 (12:50:53) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/01 (12:50:53) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/01 (12:50:53) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/01 (12:50:53) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/01 (12:50:53) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/01 (12:50:53) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/01 (12:58:46) | ===> btop++ v.1.4.0
2025/02/01 (12:58:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/01 (12:58:46) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/01 (12:58:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/01 (12:58:46) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/01 (12:58:46) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/01 (12:58:46) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/01 (14:32:01) | ===> btop++ v.1.4.0
2025/02/01 (14:32:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/01 (14:32:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/01 (14:32:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/01 (14:32:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/01 (14:32:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/01 (14:32:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/03 (14:21:01) | ===> btop++ v.1.4.0
2025/02/03 (14:21:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/03 (14:21:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/03 (14:21:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/03 (14:21:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/03 (14:21:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/03 (14:21:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/03 (15:09:06) | ===> btop++ v.1.4.0
2025/02/03 (15:09:06) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/03 (15:09:06) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/03 (15:09:06) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/03 (15:09:06) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/03 (15:09:06) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/03 (15:09:06) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/03 (19:30:37) | ===> btop++ v.1.4.0
2025/02/03 (19:30:37) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/03 (19:30:37) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/03 (19:30:37) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/03 (19:30:37) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/03 (19:30:37) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/03 (19:30:37) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/07 (04:07:27) | ===> btop++ v.1.4.0
2025/02/07 (04:07:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/07 (04:07:27) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/07 (04:07:27) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/07 (04:07:27) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/07 (04:07:27) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/07 (04:07:27) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/07 (20:02:03) | ===> btop++ v.1.4.0
2025/02/07 (20:02:03) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/07 (20:02:03) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/07 (20:02:03) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/07 (20:02:03) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/07 (20:02:03) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/07 (20:02:03) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/02/07 (20:09:59) | ===> btop++ v.1.4.0
2025/02/07 (20:09:59) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/07 (20:09:59) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2025/02/07 (20:09:59) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2025/02/07 (20:09:59) | WARNING: ROCm SMI: Failed to get VRAM utilization
2025/02/07 (20:09:59) | WARNING: ROCm SMI: Failed to get GPU power usage
2025/02/07 (20:09:59) | WARNING: ROCm SMI: Failed to get PCIe throughput
